"No.","Time","Source","Destination","Protocol","Length","Info"
"6981","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6982","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6983","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6984","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6985","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6986","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6987","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6988","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6989","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6990","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6991","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6992","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6993","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6994","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6995","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6996","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6997","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6998","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"6999","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7000","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7001","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7002","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7003","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7004","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7005","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7006","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7007","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7008","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7009","130.745601","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7010","130.746794","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7011","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7012","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7013","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7014","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7015","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7016","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7017","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7018","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7019","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7020","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7021","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7022","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7023","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7024","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7025","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7026","130.746870","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7027","130.746642","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7028","130.746930","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7029","130.746980","192.168.0.6","181.30.231.78","QUIC","80","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7030","130.747306","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7031","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7032","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7033","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7034","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7035","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7036","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7037","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7038","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7039","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7040","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7041","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7042","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7043","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7044","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7045","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7046","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7047","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7048","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7049","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7050","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7051","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7052","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7053","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7054","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7055","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7056","130.747282","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7057","130.748300","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7058","130.748378","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7059","130.748448","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7060","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7061","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7062","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7063","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7064","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7065","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7066","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7067","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7068","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7069","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7070","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7071","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7072","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7073","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7074","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7075","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7076","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7077","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7078","130.748288","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7079","130.749000","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7080","130.749068","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7081","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7082","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7083","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7084","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7085","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7086","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7087","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7088","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7089","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7090","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7091","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7092","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7093","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7094","130.749064","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7095","130.749451","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7096","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7097","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7098","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7099","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7100","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7101","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7102","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7103","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7104","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7105","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7106","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7107","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7108","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7109","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7110","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7111","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7112","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7113","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7114","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7115","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7116","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7117","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7118","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7119","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7120","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7121","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7122","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7123","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7124","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7125","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7126","130.749806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7127","130.750857","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7128","130.750934","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7129","130.750991","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7130","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7131","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7132","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7133","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7134","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7135","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7136","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7137","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7138","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7139","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7140","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7141","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7142","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7143","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7144","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7145","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7146","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7147","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7148","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7149","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7150","130.750903","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7151","130.750903","181.30.231.78","192.168.0.6","QUIC","1158","Protected Payload (KP0)"
"7152","130.751693","181.30.231.78","192.168.0.6","QUIC","68","Protected Payload (KP0)"
"7153","130.751705","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7154","130.751771","192.168.0.6","181.30.231.78","QUIC","75","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7155","130.763643","192.168.0.6","181.30.231.78","QUIC","76","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7156","130.764046","181.30.231.78","192.168.0.6","QUIC","68","Protected Payload (KP0)"
"7157","130.775708","181.30.231.78","192.168.0.6","QUIC","1285","Protected Payload (KP0)"
"7158","130.775806","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7159","130.776219","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7160","130.776219","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7161","130.776219","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7162","130.776702","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7163","130.776702","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7164","130.776702","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7165","130.776702","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7166","130.777123","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7167","130.777123","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7168","130.777123","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7169","130.777123","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7170","130.777513","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7171","130.777513","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7172","130.777513","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7173","130.777513","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7174","130.777513","181.30.231.78","192.168.0.6","QUIC","1292","Protected Payload (KP0)"
"7175","130.777567","192.168.0.6","181.30.231.78","QUIC","74","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7176","130.777833","181.30.231.78","192.168.0.6","QUIC","1070","Protected Payload (KP0)"
"7177","130.777833","181.30.231.78","192.168.0.6","QUIC","67","Protected Payload (KP0)"
"7178","130.777977","192.168.0.6","181.30.231.78","QUIC","74","Protected Payload (KP0), DCID=ec7c7a16e233f66b"
"7179","131.290072","192.168.0.6","35.211.132.58","TCP","55","[TCP Keep-Alive] 57849  >  443 [ACK] Seq=3024 Ack=5988 Win=65280 Len=1"
"7180","131.460148","35.211.132.58","192.168.0.6","TCP","66","[TCP Keep-Alive ACK] 443  >  57849 [ACK] Seq=5988 Ack=3025 Win=267008 Len=0 SLE=3024 SRE=3025"
"7181","131.554278","192.168.0.6","216.58.202.106","UDP","71","52432  >  443 Len=29"
